ID,Element,Percentage,Time_seconds,Final_Objective,DetectionOK,AvgDispersion,StdDispersion,MeanAbsDispersion,N_FalsePositives,Type_of_element_to_search,Story
756,42,90,39634.2527,0.530411999,VERDADERO,5.28748589,6.790299472,5.28748589,0,X_diagonal_brace,Story 2
757,43,5,39683.33888,1.184067515,VERDADERO,5.988871993,8.246644215,5.988871993,0,X_diagonal_brace,Story 2
758,43,10,39733.33706,1.162778322,VERDADERO,5.753406951,7.791328135,5.753406951,0,X_diagonal_brace,Story 2
759,43,15,39788.91897,1.143904746,VERDADERO,5.544068049,7.382702168,5.544068049,0,X_diagonal_brace,Story 2
760,43,20,39823.56913,1.127230624,VERDADERO,5.360915852,7.017942892,5.360915852,0,X_diagonal_brace,Story 2
761,43,25,39861.68047,1.112678298,VERDADERO,5.200672158,6.693589708,5.200672158,0,X_diagonal_brace,Story 2
762,43,30,39916.72426,1.100142496,VERDADERO,5.064148597,6.406772991,5.064148597,0,X_diagonal_brace,Story 2
763,43,35,39951.45511,1.089368539,VERDADERO,4.948934125,6.154728775,4.948934125,0,X_diagonal_brace,Story 2
764,43,40,39996.72092,1.080348163,VERDADERO,4.860816604,5.934534173,4.860816604,0,X_diagonal_brace,Story 2
765,43,45,40048.4943,1.072957326,VERDADERO,4.798461644,5.746198973,4.798461644,0,X_diagonal_brace,Story 2
766,43,50,40101.31006,1.067089691,VERDADERO,4.75930526,5.592403418,4.75930526,0,X_diagonal_brace,Story 2
767,43,55,40155.27806,1.062714114,VERDADERO,4.740269497,5.474473863,4.740269497,0,X_diagonal_brace,Story 2
768,43,60,40205.86283,1.059889636,VERDADERO,4.744472846,5.393502409,4.744472846,0,X_diagonal_brace,Story 2
769,43,65,40258.23795,1.058597871,VERDADERO,4.772627431,5.34984705,4.772627431,0,X_diagonal_brace,Story 2
770,43,70,40309.76764,1.058811321,VERDADERO,4.823979736,5.343396006,4.823979736,0,X_diagonal_brace,Story 2
771,43,75,40356.20955,1.059909377,VERDADERO,4.434170448,5.386846876,4.434170448,0,X_diagonal_brace,Story 2
772,43,80,40420.0349,1.060135715,VERDADERO,3.942657037,5.424292968,4.009292283,0,X_diagonal_brace,Story 2
773,43,85,40467.70087,1.060088165,VERDADERO,3.539886318,5.443064921,3.767344034,0,X_diagonal_brace,Story 2
774,43,90,40516.87541,1.059710784,VERDADERO,3.179368943,5.45035875,3.660380391,0,X_diagonal_brace,Story 2
775,44,5,40573.22491,1.145777191,VERDADERO,6.812217993,9.37339483,6.812217993,0,X_diagonal_brace,Story 2
776,44,10,40616.7545,1.109672972,VERDADERO,6.440358554,8.80522804,6.440358554,0,X_diagonal_brace,Story 2
777,44,15,40681.53611,1.075572577,VERDADERO,6.099839819,8.291297263,6.099839819,0,X_diagonal_brace,Story 2
778,44,20,40715.0137,1.043235832,VERDADERO,5.785517977,7.831470918,5.785517977,0,X_diagonal_brace,Story 2
779,44,25,40755.61587,1.012471881,VERDADERO,5.521217376,7.40626649,5.521217376,0,X_diagonal_brace,Story 2
780,44,30,40813.77883,0.983113758,VERDADERO,5.28880425,7.025733912,5.28880425,0,X_diagonal_brace,Story 2
781,44,35,40869.46313,0.954632973,VERDADERO,5.082998725,6.685850256,5.082998725,0,X_diagonal_brace,Story 2
782,44,40,40914.55974,0.92688539,VERDADERO,4.909891177,6.389366971,4.909891177,0,X_diagonal_brace,Story 2
783,44,45,40970.22516,0.899331875,VERDADERO,4.761368569,6.136922631,4.761368569,0,X_diagonal_brace,Story 2
784,44,50,41011.64915,0.871273696,VERDADERO,4.642463943,5.928855086,4.642463943,0,X_diagonal_brace,Story 2
785,44,55,41065.86754,0.842321361,VERDADERO,4.555169175,5.769369194,4.555169175,0,X_diagonal_brace,Story 2
786,44,60,41107.96448,0.811581944,VERDADERO,4.503027592,5.66175761,4.503027592,0,X_diagonal_brace,Story 2
787,44,65,41164.87917,0.778341746,VERDADERO,4.480204656,5.611877378,4.480204656,0,X_diagonal_brace,Story 2
788,44,70,41212.85969,0.74147939,VERDADERO,4.503254724,5.628157732,4.503254724,0,X_diagonal_brace,Story 2
789,44,75,41251.41457,0.699933895,VERDADERO,4.578393778,5.724880476,4.578393778,0,X_diagonal_brace,Story 2
790,44,80,41285.57021,0.652141462,VERDADERO,4.718588726,5.923828657,4.718588726,0,X_diagonal_brace,Story 2
791,44,85,41323.81682,0.596239948,VERDADERO,4.943487849,6.260124491,4.943487849,0,X_diagonal_brace,Story 2
792,44,90,41385.95402,0.530531297,VERDADERO,5.287928763,6.78973888,5.287928763,0,X_diagonal_brace,Story 2
793,45,5,41438.23139,1.968923518,FALSO,40.57990873,5.953030549,40.57990873,10,beam,Story 2
794,45,10,41482.87872,1.954568164,FALSO,43.12869406,5.848220858,43.12869406,22,beam,Story 2
795,45,15,41526.59034,1.975267167,FALSO,35.08753959,2.77599091,35.08753959,10,beam,Story 2
796,45,20,41572.94879,1.974604079,FALSO,38.24301574,5.599479282,38.24301574,10,beam,Story 2
797,45,25,41613.57883,1.96509553,FALSO,38.40128063,3.369711789,38.40128063,26,beam,Story 2
798,45,30,41652.37799,1.961054181,FALSO,36.36383267,4.519397361,36.36383267,26,beam,Story 2
799,45,35,41701.97621,1.979544512,FALSO,31.22785147,7.52582622,31.22785147,8,beam,Story 2
800,45,40,41746.53395,1.976329644,FALSO,34.87449321,5.123341015,34.87449321,8,beam,Story 2
801,45,45,41795.15877,1.96846042,FALSO,43.0979141,5.420681943,43.0979141,19,beam,Story 2
802,45,50,41848.68398,1.963866919,FALSO,41.98230143,6.024741556,41.98230143,20,beam,Story 2
803,45,55,41896.64234,1.965198098,FALSO,31.58202191,12.06966393,31.58202191,11,beam,Story 2
804,45,60,41943.67352,1.968096502,FALSO,27.70799659,8.468651488,27.70799659,14,beam,Story 2
805,45,65,41985.71146,1.966028364,FALSO,32.92822198,7.685346725,32.92822198,12,beam,Story 2
806,45,70,42034.39578,1.967719491,FALSO,24.32321881,12.74196581,24.32321881,5,beam,Story 2
807,45,75,42075.63626,1.962882344,FALSO,33.66409904,9.039129201,33.66409904,8,beam,Story 2
808,45,80,42118.28238,1.960247366,FALSO,37.05992857,7.085201975,37.05992857,5,beam,Story 2
809,45,85,42173.34648,1.956468319,FALSO,35.4623332,6.818841204,35.4623332,9,beam,Story 2
810,45,90,42222.28271,1.956987671,FALSO,27.55604376,8.052209932,27.55604376,5,beam,Story 2
811,46,5,42273.94572,1.973211583,FALSO,35.32730994,3.816558304,35.32730994,6,beam,Story 2
812,46,10,42322.76218,1.977277138,FALSO,31.14642541,5.793848013,31.14642541,4,beam,Story 2
813,46,15,42359.51593,1.972959669,FALSO,35.31711349,3.744931141,35.31711349,6,beam,Story 2
814,46,20,42407.43612,1.96702641,FALSO,41.19846718,5.039717693,41.19846718,6,beam,Story 2
815,46,25,42442.39565,1.97052665,FALSO,37.41845688,3.122275147,37.41845688,10,beam,Story 2
816,46,30,42487.73854,1.967075262,FALSO,39.98894338,5.591797229,39.98894338,4,beam,Story 2
817,46,35,42542.61556,1.976368333,FALSO,30.39694726,4.068820084,30.39694726,10,beam,Story 2
818,46,40,42589.9435,1.96808128,FALSO,41.75113455,3.659775824,41.75113455,13,beam,Story 2
819,46,45,42630.84321,1.965904772,FALSO,41.47075477,6.060067988,41.47075477,8,beam,Story 2
820,46,50,42675.8437,1.965023493,FALSO,41.32610287,5.915592405,41.32610287,11,beam,Story 2
821,46,55,42727.57491,1.979146283,FALSO,37.63198842,7.909762163,37.63198842,18,beam,Story 2
822,46,60,42783.72874,1.975831286,FALSO,40.09946475,6.918742199,40.09946475,18,beam,Story 2
823,46,65,42837.91227,1.97325002,FALSO,38.37503859,6.571761416,38.37503859,22,beam,Story 2
824,46,70,42892.75947,1.981864323,FALSO,27.6801346,7.371353379,27.6801346,5,beam,Story 2
825,46,75,42936.82565,1.971929043,FALSO,37.92190988,7.851628122,37.92190988,9,beam,Story 2
826,46,80,42985.84058,1.975049868,FALSO,30.12918136,7.974981074,30.12918136,5,beam,Story 2
827,46,85,43027.61901,1.95962411,FALSO,34.07010427,8.770215166,34.07010427,14,beam,Story 2
828,46,90,43072.07286,1.967467402,FALSO,34.67310088,8.305709902,34.67310088,5,beam,Story 2
829,47,5,43117.6283,1.970762383,FALSO,41.20610232,5.29662043,41.20610232,12,beam,Story 2
830,47,10,43166.83614,1.971699072,FALSO,34.70297886,5.696846747,34.70297886,9,beam,Story 2
831,47,15,43216.49271,1.93793418,FALSO,41.07076813,2.315084937,41.07076813,26,beam,Story 2
832,47,20,43264.74981,1.972173499,FALSO,39.62115231,4.707042962,39.62115231,10,beam,Story 2
833,47,25,43308.32005,1.961653066,FALSO,36.31558898,6.50042575,36.31558898,6,beam,Story 2
834,47,30,43354.34993,1.979740819,FALSO,30.16270137,6.603438885,30.16270137,10,beam,Story 2
835,47,35,43399.11589,1.964073613,FALSO,40.82829448,3.461515399,40.82829448,26,beam,Story 2
836,47,40,43444.86197,1.969323044,FALSO,34.7775787,5.300232367,34.7775787,5,beam,Story 2
837,47,45,43492.10538,1.981100674,FALSO,32.60670766,7.646415085,32.60670766,10,beam,Story 2
838,47,50,43544.7614,1.970429039,FALSO,40.60916267,4.754547588,40.60916267,10,beam,Story 2
839,47,55,43579.71995,1.965277696,FALSO,28.90435987,10.55157936,28.90435987,12,beam,Story 2
840,47,60,43639.51408,1.968970464,FALSO,30.0682867,11.99570598,30.0682867,7,beam,Story 2
841,47,65,43683.0746,1.960691851,FALSO,40.92934107,4.578220833,40.92934107,10,beam,Story 2
842,47,70,43733.17056,1.963516949,FALSO,36.38778683,6.599943086,36.38778683,10,beam,Story 2
843,47,75,43786.4236,1.966524362,FALSO,22.18879224,12.23814147,22.18879224,5,beam,Story 2
844,47,80,43833.26763,1.964043399,FALSO,26.62012603,10.2208152,26.62012603,5,beam,Story 2
845,47,85,43883.16865,1.948392262,FALSO,45.20562375,3.096921639,45.20562375,23,beam,Story 2
846,47,90,43926.59681,1.959546021,FALSO,23.04785311,13.80783244,23.04785311,0,beam,Story 2
847,48,5,43966.33297,1.972587337,FALSO,36.48334725,4.858056778,36.48334725,8,beam,Story 2
848,48,10,44008.44983,1.95837552,FALSO,40.34997527,3.811607122,40.34997527,26,beam,Story 2
849,48,15,44047.45092,1.9686992,FALSO,41.54036564,3.651579498,41.54036564,14,beam,Story 2
850,48,20,44091.12814,1.980495486,FALSO,28.35460691,11.96902908,28.35460691,8,beam,Story 2
851,48,25,44137.23007,1.977580455,FALSO,31.75278234,5.523299729,31.75278234,10,beam,Story 2
852,48,30,44178.69791,1.966296462,FALSO,39.31318,5.543539249,39.31318,4,beam,Story 2
853,48,35,44228.06284,1.973743868,FALSO,34.64020723,4.503256873,34.64020723,6,beam,Story 2
854,48,40,44264.47953,1.98041044,FALSO,22.84957626,9.263682212,22.84957626,12,beam,Story 2
855,48,45,44298.53679,1.975030378,FALSO,31.52645036,3.701146332,31.52645036,10,beam,Story 2
856,48,50,44350.21629,1.97854682,FALSO,29.16708471,9.447965203,29.16708471,10,beam,Story 2
857,48,55,44399.45075,1.977308488,FALSO,34.79418045,8.144024808,34.79418045,11,beam,Story 2
858,48,60,44450.70849,1.966094735,FALSO,32.0824856,4.859431798,32.0824856,26,beam,Story 2
859,48,65,44501.65545,1.971048859,FALSO,36.24156155,6.7721087,36.24156155,24,beam,Story 2
860,48,70,44552.98348,1.965188169,FALSO,39.93339006,6.21039529,39.93339006,26,beam,Story 2
861,48,75,44605.02519,1.973662662,FALSO,35.80222273,7.57608817,35.80222273,8,beam,Story 2
862,48,80,44653.63064,1.969557736,FALSO,37.38196286,7.812347895,37.38196286,9,beam,Story 2
863,48,85,44698.12582,1.960018614,FALSO,37.81297345,7.408607027,37.81297345,17,beam,Story 2
864,48,90,44752.68561,1.965876739,FALSO,34.08265451,7.081743914,34.08265451,7,beam,Story 2
865,49,5,44807.81857,1.349890245,VERDADERO,16.23267608,12.84360336,16.23267608,2,inclined_leg,Story 3
866,49,10,44856.41455,1.334604414,VERDADERO,15.86106682,12.46580933,15.86106682,2,inclined_leg,Story 3
867,49,15,44914.9133,1.328384678,VERDADERO,15.78852878,12.3116527,15.78852878,2,inclined_leg,Story 3
868,49,20,44952.63918,1.3233434,VERDADERO,15.76223618,12.17921638,15.76223618,2,inclined_leg,Story 3
869,49,25,45004.68711,1.318708573,VERDADERO,15.74746908,12.04992045,15.74746908,2,inclined_leg,Story 3
870,49,30,45064.46431,1.314354297,VERDADERO,15.74075212,11.92023752,15.74075212,2,inclined_leg,Story 3
871,49,35,45103.50091,1.310463958,VERDADERO,15.74050594,11.79173663,15.74050594,2,inclined_leg,Story 3
872,49,40,45152.57403,1.307521155,VERDADERO,15.7547407,11.67157508,15.7547407,2,inclined_leg,Story 3
873,49,45,45215.96888,1.305796517,VERDADERO,15.78337663,11.5687717,15.78337663,2,inclined_leg,Story 3
874,49,50,45277.22374,1.306359513,VERDADERO,15.83960112,11.50238768,15.83960112,2,inclined_leg,Story 3
875,49,55,45337.40899,1.310333533,VERDADERO,15.92805485,11.50410855,15.92805485,2,inclined_leg,Story 3
876,49,60,45391.57714,1.31895711,VERDADERO,16.060492,11.6069547,16.060492,2,inclined_leg,Story 3
877,49,65,45443.54346,1.331080758,VERDADERO,16.19096523,11.79831652,16.19096523,2,inclined_leg,Story 3
878,49,70,45504.67257,1.340892811,VERDADERO,16.18559343,11.95361625,16.18559343,2,inclined_leg,Story 3
879,49,75,45562.96133,1.339082207,VERDADERO,15.83044652,11.87190048,15.83044652,2,inclined_leg,Story 3
880,49,80,45606.65506,1.323226346,VERDADERO,15.24075878,11.33215826,15.24075878,2,inclined_leg,Story 3
881,49,85,45652.06145,1.302856234,VERDADERO,14.50536764,10.59459219,14.50536764,2,inclined_leg,Story 3
882,49,90,45701.96802,1.286971463,VERDADERO,13.57607985,10.03683459,13.57607985,2,inclined_leg,Story 3
883,50,5,45770.38727,1.007222449,VERDADERO,1.720705585,2.89669386,1.720705585,0,X_diagonal_brace,Story 3
884,50,10,45830.06995,1.006888143,VERDADERO,1.396845871,2.964697996,1.530591266,0,X_diagonal_brace,Story 3
885,50,15,45907.39889,1.005274833,VERDADERO,2.50488587,2.921451822,2.50488587,0,X_diagonal_brace,Story 3
886,50,20,45955.06196,1.007381613,VERDADERO,0.362456272,2.969546833,1.832893063,0,X_diagonal_brace,Story 3
887,50,25,46009.39678,0.992345253,VERDADERO,3.719788507,3.607093138,3.719788507,0,X_diagonal_brace,Story 3
888,50,30,46050.42324,0.956707032,VERDADERO,4.503648161,4.386530259,4.503648161,0,X_diagonal_brace,Story 3
889,50,35,46092.82213,0.933596724,VERDADERO,5.789197457,5.934929875,5.789197457,0,X_diagonal_brace,Story 3
890,50,40,46148.98727,0.964498718,VERDADERO,6.617208999,8.129799638,6.652581841,0,X_diagonal_brace,Story 3
891,50,45,46200.22895,1.079347226,VERDADERO,8.939857266,9.353457999,8.939857266,0,X_diagonal_brace,Story 3
892,50,50,46256.60416,1.103362452,VERDADERO,9.214942674,9.874350777,9.214942674,0,X_diagonal_brace,Story 3
893,50,55,46308.66773,1.012961836,VERDADERO,7.671621367,7.76030658,7.671621367,0,X_diagonal_brace,Story 3
894,50,60,46366.50353,0.984310387,VERDADERO,7.797185333,8.181170938,7.797185333,0,X_diagonal_brace,Story 3
895,50,65,46449.58968,1.138114344,VERDADERO,1.309005038,7.90250533,4.786481065,0,X_diagonal_brace,Story 3
896,50,70,46531.54229,1.080903075,VERDADERO,1.985870677,6.085812711,3.449712037,0,X_diagonal_brace,Story 3
897,50,75,46586.13468,1.047565171,VERDADERO,1.153093464,4.964589177,2.949561642,0,X_diagonal_brace,Story 3
898,50,80,46640.42886,1.029271606,VERDADERO,0.696843405,4.242999232,2.623347249,0,X_diagonal_brace,Story 3
899,50,85,46704.83745,1.01775308,VERDADERO,1.744310057,3.695343697,2.242161931,0,X_diagonal_brace,Story 3
900,50,90,46763.93832,1.010125425,VERDADERO,2.092842579,3.31709976,2.188811664,0,X_diagonal_brace,Story 3
901,51,5,46831.55383,0.992466841,VERDADERO,2.80043707,2.959563024,2.829497756,0,X_diagonal_brace,Story 3
902,51,10,46921.29288,1.007147748,VERDADERO,1.738917487,2.963816977,1.821059758,0,X_diagonal_brace,Story 3
903,51,15,47005.37056,0.994784902,VERDADERO,2.960877182,3.00883309,2.968229168,0,X_diagonal_brace,Story 3
904,51,20,47069.71198,0.955260629,VERDADERO,4.252484246,3.272133045,4.252484246,0,X_diagonal_brace,Story 3
905,51,25,47129.21791,0.889837542,VERDADERO,3.997281086,3.502860307,3.997281086,0,X_diagonal_brace,Story 3
906,51,30,47199.35563,0.78597482,VERDADERO,5.028388345,4.06257721,5.028388345,0,X_diagonal_brace,Story 3
907,51,35,47257.64783,0.655150845,VERDADERO,5.048576346,5.585412717,5.048576346,0,X_diagonal_brace,Story 3
908,51,40,47312.03435,0.518894498,VERDADERO,7.730694089,9.209082018,7.730694089,0,X_diagonal_brace,Story 3
909,51,45,47356.15354,0.632853513,VERDADERO,4.391847531,12.66937976,8.803844789,0,X_diagonal_brace,Story 3
910,51,50,47409.025,1.066968939,VERDADERO,4.779332706,14.74862862,9.643050262,3,X_diagonal_brace,Story 3
911,51,55,47456.19541,0.536385287,VERDADERO,5.662466197,9.032675078,6.546021491,0,X_diagonal_brace,Story 3
912,51,60,47513.77189,0.505232033,VERDADERO,7.908359544,9.02167865,7.908359544,0,X_diagonal_brace,Story 3
913,51,65,47596.43651,1.147399053,VERDADERO,-0.888563715,8.49224612,6.472354934,0,X_diagonal_brace,Story 3
914,51,70,47676.82499,1.083673081,VERDADERO,0.226965171,6.536026906,4.410419214,0,X_diagonal_brace,Story 3
915,51,75,47730.69424,1.042755561,VERDADERO,2.713051662,5.68868538,3.207763576,0,X_diagonal_brace,Story 3
916,51,80,47790.59707,1.001403879,VERDADERO,3.68455739,4.913500976,3.68455739,0,X_diagonal_brace,Story 3
917,51,85,47842.18511,0.971081739,VERDADERO,3.329099018,4.219393354,3.329099018,0,X_diagonal_brace,Story 3
918,51,90,47889.43995,0.939799445,VERDADERO,3.84255961,3.792269788,3.84255961,0,X_diagonal_brace,Story 3
919,52,5,47972.23994,1.004759374,VERDADERO,2.191621228,2.95012291,2.191621228,0,X_diagonal_brace,Story 3
920,52,10,48053.80862,1.003929138,VERDADERO,2.226686704,2.881345241,2.226686704,0,X_diagonal_brace,Story 3
921,52,15,48136.05997,1.007819027,VERDADERO,0.96334496,2.922935503,1.527758127,0,X_diagonal_brace,Story 3
922,52,20,48188.25926,1.007505655,VERDADERO,0.282510206,2.948571112,1.816213239,0,X_diagonal_brace,Story 3
923,52,25,48234.17773,0.992358546,VERDADERO,3.669201553,3.604278479,3.669201553,0,X_diagonal_brace,Story 3
924,52,30,48287.07836,0.956739823,VERDADERO,4.500983712,4.385533601,4.500983712,0,X_diagonal_brace,Story 3
925,52,35,48326.31727,0.933595518,VERDADERO,5.789112662,5.935105475,5.789112662,0,X_diagonal_brace,Story 3
926,52,40,48381.11504,0.964475288,VERDADERO,6.600856612,8.121868598,6.63765278,0,X_diagonal_brace,Story 3
927,52,45,48440.21395,1.079345415,VERDADERO,8.941695389,9.353547185,8.941695389,0,X_diagonal_brace,Story 3
928,52,50,48502.06162,1.103241025,VERDADERO,9.214429563,9.873470931,9.214429563,0,X_diagonal_brace,Story 3
929,52,55,48558.00984,1.012958911,VERDADERO,7.673355309,7.760041697,7.673355309,0,X_diagonal_brace,Story 3
930,52,60,48634.22193,0.984292522,VERDADERO,7.801375014,8.182721153,7.801375014,0,X_diagonal_brace,Story 3
931,52,65,48695.47134,1.132698293,VERDADERO,-0.903053377,8.079490262,6.223685132,0,X_diagonal_brace,Story 3
932,52,70,48777.49142,1.079354994,VERDADERO,0.623343923,6.171521508,3.913110541,0,X_diagonal_brace,Story 3
933,52,75,48837.97197,1.047308897,VERDADERO,-0.158746164,5.027609626,3.547995092,0,X_diagonal_brace,Story 3
934,52,80,48897.51034,1.028966713,VERDADERO,1.783976799,4.203203021,2.50173792,0,X_diagonal_brace,Story 3
935,52,85,48955.92185,1.017887376,VERDADERO,1.548561075,3.722912594,2.261994022,0,X_diagonal_brace,Story 3
936,52,90,49025.23414,1.011002911,VERDADERO,0.845822143,3.355197142,2.151360607,0,X_diagonal_brace,Story 3
937,53,5,49102.02426,1.004838194,VERDADERO,2.273101732,2.987680301,2.273101732,0,X_diagonal_brace,Story 3
938,53,10,49180.756,1.007420539,VERDADERO,1.699674245,2.909979691,1.773538941,0,X_diagonal_brace,Story 3
939,53,15,49271.64691,0.997984147,VERDADERO,3.352339012,3.064129986,3.352339012,0,X_diagonal_brace,Story 3
940,53,20,49320.65471,0.953453811,VERDADERO,4.381811314,3.237263799,4.381811314,0,X_diagonal_brace,Story 3
941,53,25,49370.75181,0.890663174,VERDADERO,3.883736429,3.453299666,3.883736429,0,X_diagonal_brace,Story 3
942,53,30,49433.88401,0.792534059,VERDADERO,4.150284676,4.088604671,4.150284676,0,X_diagonal_brace,Story 3
943,53,35,49497.19935,0.655122637,VERDADERO,5.049949537,5.585816518,5.049949537,0,X_diagonal_brace,Story 3
944,53,40,49541.62182,0.518818769,VERDADERO,7.727145869,9.210234049,7.727145869,0,X_diagonal_brace,Story 3
945,53,45,49602.38207,0.63286344,VERDADERO,4.390632563,12.6688476,8.80347882,2,X_diagonal_brace,Story 3
946,53,50,49645.86331,1.06696551,VERDADERO,4.78023787,14.74733976,9.642450081,2,X_diagonal_brace,Story 3
947,53,55,49693.88182,0.536381297,VERDADERO,5.663198582,9.033121296,6.546402531,2,X_diagonal_brace,Story 3
948,53,60,49741.61673,0.505203873,VERDADERO,7.908529425,9.022448761,7.908529425,0,X_diagonal_brace,Story 3
949,53,65,49833.98906,1.147700494,VERDADERO,-0.764915187,8.481713307,6.383809391,0,X_diagonal_brace,Story 3
950,53,70,49924.48473,1.083086039,VERDADERO,-0.266941053,6.590597449,4.745481308,0,X_diagonal_brace,Story 3
951,53,75,49975.46473,1.042810893,VERDADERO,3.164663908,5.671735472,3.377262147,0,X_diagonal_brace,Story 3
952,53,80,50035.2823,1.000968729,VERDADERO,4.031313838,4.964826881,4.031313838,0,X_diagonal_brace,Story 3
953,53,85,50091.67028,0.971114825,VERDADERO,3.247517966,4.20520958,3.247517966,0,X_diagonal_brace,Story 3
